status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Greenland’s left-wing environmentalist party promised to halt a mining project that could have made Greenland a major source of rare earths but at a potentially steep environmental price.,https://www.nytimes.com/2021/04/07/world/europe/left-wing-greenland-election-mine.html,Greenland’s left-wing environmentalist party promised to halt a mining project that could have made Greenland a major source of rare earths but at a potentially steep environmental price.,"Greenland’s left-wing environmentalist party, Inuit Ataqatigiit, won a victory in general elections on Tuesday after campaigning against the development of a contentious rare earths mine partly backed by China.",The New York Times,2021-04-07T22:59:18+0000,article,Foreign,World,Europe,News,nyt://article/896871d7-2a41-5cb0-a81a-03a273c6f42c,574,nyt://article/896871d7-2a41-5cb0-a81a-03a273c6f42c,A,12,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Prince Philip, the Duke of Edinburgh, husband of Queen Elizabeth II and patriarch of a turbulent royal family that he sought to ensure would not be Britain’s last, died on Friday at Windsor Castle in England. He was 99.",https://www.nytimes.com/2021/04/09/world/europe/prince-philip-died-at-99-at-his-home-in-windsor-castle.html,,"Prince Philip, the Duke of Edinburgh, husband of Queen Elizabeth II and patriarch of a turbulent royal family that he sought to ensure would not be Britain’s last, died on Friday at Windsor Castle in England. He was 99.",The New York Times,2021-04-09T11:52:23+0000,article,Foreign,World,Europe,News,nyt://article/8a785de1-4c8e-59c7-a2c8-a5c4ed2bde58,324,nyt://article/8a785de1-4c8e-59c7-a2c8-a5c4ed2bde58,NA,NA,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Britain said it would give alternative shots to people under 30, while the European regulator said it had found a ‘possible link’ with rare blood clots.",https://www.nytimes.com/2021/04/07/world/europe/astrazeneca-uk-european-union.html,"Britain said it would give alternative shots to people under 30, while the European regulator said it had found a ‘possible link’ with rare blood clots.","LONDON — Britain said on Wednesday that it would curb the use of AstraZeneca’s vaccine in adults under 30 because of the risk of rare blood clots, a blow to the efforts of scores of countries reliant on the vaccine to stamp out the coronavirus pandemic amid a global surge in cases.",The New York Times,2021-04-07T22:11:26+0000,article,Foreign,World,Europe,News,nyt://article/8c62bb06-ee1e-5ef4-87f3-853c96d50223,1369,nyt://article/8c62bb06-ee1e-5ef4-87f3-853c96d50223,A,1,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The piñata industry, dependent on social gatherings, has seen sales plummet. Some artisans, in a creative bid to survive, have added coronavirus figures to their lineups of superheros and princesses.",https://www.nytimes.com/2021/04/08/world/americas/mexico-pinata-makers-pandemic.html,"The piñata industry, dependent on social gatherings, has seen sales plummet. Some artisans, in a creative bid to survive, have added coronavirus figures to their lineups of superheros and princesses.","MEXICO CITY — The sight is jarring against the backdrop of smog and concrete that marks this part of Mexico City, a tangle of freeways and overpasses with old buses rumbling by and belching smoke.",The New York Times,2021-04-08T07:00:13+0000,article,Foreign,World,Americas,News,nyt://article/8e29f297-194a-59f1-ac6a-becd23bac740,1040,nyt://article/8e29f297-194a-59f1-ac6a-becd23bac740,A,10,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,At least 301 pro-government forces and 89 civilians were killed in Afghanistan in April.,https://www.nytimes.com/2021/04/08/world/asia/afghan-war-casualty-report-april-2021.html,At least 301 pro-government forces and 89 civilians were killed in Afghanistan in April.,"At least 76 pro-government forces and 47 civilians were killed in Afghanistan the past week as the Taliban intensified their attacks across the country. The deadliest attack took place in Takhar Province, where a Taliban drone targeted a security outpost in the Chashma-e-Bangi area of Bangi district, killing seven pro-government militia members. In Wardak Province, seven civilians were killed in an airstrike by the Afghan air force in the Darawolang village of Jalrez district. Two children were among those killed. Afghan security forces started a clearing operation along the highway connecting Wardak to Kabul. During the operation, the Taliban fired on security forces from a house, which the air force later bombed.",The New York Times,2021-04-08T20:32:53+0000,article,Foreign,World,Asia Pacific,News,nyt://article/8f847405-d811-5638-88e1-832247981bf5,5663,nyt://article/8f847405-d811-5638-88e1-832247981bf5,NA,NA,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Philip’s life spanned almost a century of upheaval  for Britain: He had lived with a granddaughter of Queen Victoria, and he died nearly 100 years old in an era of smartphones and the internet.",https://www.nytimes.com/2021/04/09/world/europe/prince-philips-life-in-pictures.html,"Philip’s life spanned almost a century of upheaval  for Britain: He had lived with a granddaughter of Queen Victoria, and he died nearly 100 years old in an era of smartphones and the internet.","Prince Philip, the husband of Queen Elizabeth II and the longest-serving consort in British history, was born into Greek royalty in the 1920s, served on a battleship in World War II, toured the world on royal missions for decades and sought for most of his life to defend the interests of Britain’s monarchy.",The New York Times,2021-04-09T16:07:33+0000,article,Foreign,World,Europe,News,nyt://article/9471e6bf-906c-560c-8954-02dae217fc73,770,nyt://article/9471e6bf-906c-560c-8954-02dae217fc73,NA,NA,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Vaccine rollouts in some countries have a long-locked-down world dreaming of travels abroad again. But they have also set off a fraught debate about the fairness of a two-tier system for haves and have-nots.,https://www.nytimes.com/2021/04/09/world/europe/vaccine-passports-virus-issues-legal-ethical.html,Vaccine rollouts in some countries have a long-locked-down world dreaming of travels abroad again. But they have also set off a fraught debate about the fairness of a two-tier system for haves and have-nots.,"LONDON — For Aruba, a Caribbean idyll that has languished since the pandemic drove away its tourists, the concept of a “vaccine passport” is not just intriguing. It is a “lifeline,” said the prime minister, Evelyn Wever-Croes.",The New York Times,2021-04-09T14:33:40+0000,article,Foreign,World,Europe,News,nyt://article/96db0b75-6e8f-549d-9931-7441dfca05ee,1471,nyt://article/96db0b75-6e8f-549d-9931-7441dfca05ee,A,6,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The new wave will hurt global efforts and vaccine supplies, experts say. Researchers are scrambling to assess whether new coronavirus variants are playing a role in India.",https://www.nytimes.com/2021/04/09/world/asia/india-covid-vaccine-variant.html,"The new wave will hurt global efforts and vaccine supplies, experts say. Researchers are scrambling to assess whether new coronavirus variants are playing a role in India.","NEW DELHI — When the coronavirus first struck India last year, the country enforced one of the world’s strictest national lockdowns. The warning was clear: A fast spread in a population of 1.3 billion would be devastating.",The New York Times,2021-04-09T15:09:59+0000,article,Foreign,World,Asia Pacific,News,nyt://article/991951c4-62e3-512f-b4a7-aa2d4bd84a0c,1434,nyt://article/991951c4-62e3-512f-b4a7-aa2d4bd84a0c,A,1,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A record number of people petitioned for asylum in Mexico last month, drawn by family ties and high approval rates — and discouraged by the difficulty of getting into the U.S.",https://www.nytimes.com/2021/04/08/world/americas/mexico-asylum.html,"A record number of people petitioned for asylum in Mexico last month, drawn by family ties and high approval rates — and discouraged by the difficulty of getting into the U.S.","MEXICO CITY — Record numbers of asylum seekers are applying for sanctuary in Mexico — some after arriving at the southwest border of the United States hoping to find a safe haven under President Biden, but hitting a closed door.",The New York Times,2021-04-08T20:20:58+0000,article,Foreign,World,Americas,News,nyt://article/9e368e52-0973-51e6-9a7b-9aed81ddf297,1163,nyt://article/9e368e52-0973-51e6-9a7b-9aed81ddf297,A,14,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Krasnik voted to be “free of L.G.B.T.” two years ago to satisfy conservative voters. Now, the mayor regrets the move, which has led to censure from other European countries and put funding at risk.",https://www.nytimes.com/2021/04/10/world/europe/poland-lgbt-free-krasnik.html,"Krasnik voted to be “free of L.G.B.T.” two years ago to satisfy conservative voters. Now, the mayor regrets the move, which has led to censure from other European countries and put funding at risk.","KRASNIK, Poland — When local councilors adopted a resolution two years ago declaring their small town in southeastern Poland “free of L.G.B.T.,” the mayor didn’t see much harm in what appeared to be a symbolic and legally pointless gesture.",The New York Times,2021-04-10T16:33:44+0000,article,Foreign,World,Europe,News,nyt://article/9f456b75-74ba-5617-9425-2f1f79c4a703,1256,nyt://article/9f456b75-74ba-5617-9425-2f1f79c4a703,A,9,1546,290,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Prime Minister Scott Morrison said he would accept 55 suggestions from the country’s human rights commissioner to tackle a problem that has been festering for years in politics.,https://www.nytimes.com/2021/04/08/world/australia/sexual-harassment-scandals-road-map-for-respect.html,Prime Minister Scott Morrison said he would accept 55 suggestions from the country’s human rights commissioner to tackle a problem that has been festering for years in politics.,"SYDNEY, Australia — After two months of sexual harassment and assault scandals, including a claim of a rape inside Parliament House, Australia’s conservative government agreed on Thursday to accept a series of recommendations that aim to prevent gender-based abuse and increase accountability for misbehavior in the workplace.",The New York Times,2021-04-08T05:18:35+0000,article,Foreign,World,Australia,News,nyt://article/af589f40-b6d4-53e0-9029-792a12682776,702,nyt://article/af589f40-b6d4-53e0-9029-792a12682776,A,12,1546,300,59
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The country’s official coronavirus death toll is 102,649. But at least 300,000 more people died last year during the pandemic than were reported in Russia’s most widely cited official statistics.",https://www.nytimes.com/2021/04/10/world/europe/covid-russia-death.html,"The country’s official coronavirus death toll is 102,649. But at least 300,000 more people died last year during the pandemic than were reported in Russia’s most widely cited official statistics.","SAMARA, Russia — She burst into the hospital morgue and the bodies were everywhere, about a dozen of them in black bags on stretchers. She headed straight for the autopsy room, pleading with the guard in a black jacket: “Can I speak to the doctor who opened up my father?”",The New York Times,2021-04-10T10:09:09+0000,article,Foreign,World,Europe,News,nyt://article/c6bfea4d-6951-54c9-9383-293018b8a63d,1583,nyt://article/c6bfea4d-6951-54c9-9383-293018b8a63d,A,4,1546,300,59
